requestId,createdDate,closedDate,typeId,typeName,address,lat_lon,latitude,longitude,agencyId,agencyName,sourceId,srnumber,sourceName,councilId,councilName
10659245,2022-09-21 08:55:16,2022-09-21 09:00:38,1,Graffiti,"3300 S COMPTON AVE, 90011","(34.0118185983, -118.248902038)",34.0118185983,-118.248902038,4,Office of Community Beautification,18,1-2503326516,Work Crew,74,South Central
10660278,2022-09-21 08:55:16,2022-09-21 10:35:33,1,Graffiti,"4372 S ASCOT AVE, 90011","(34.0043028554, -118.249839721)",34.0043028554,-118.249839721,4,Office of Community Beautification,18,1-2503326521,Work Crew,8,Central Alameda
10659244,2022-09-21 08:55:16,2022-09-21 09:00:35,1,Graffiti,"3220 S COMPTON AVE, 90011","(34.0121415596, -118.248708981)",34.0121415596,-118.248708981,4,Office of Community Beautification,18,1-2503326511,Work Crew,74,South Central
10659181,2022-09-21 08:55:27,2022-09-22 07:51:01,4,Bulky Items,"18449 W COLLINS ST, 91356","(34.1750487434, -118.535295355)",34.1750487434,-118.535295355,3,Sanitation Bureau,8,1-2503328381,Phone Call,80,Tarzana
10659195,2022-09-21 08:56:05,2022-09-23 09:23:00,4,Bulky Items,"2813 W FLORENCE AVE, 90043","(33.9747027666, -118.324151057)",33.9747027666,-118.324151057,3,Sanitation Bureau,8,1-2503328551,Phone Call,67,Park Mesa Heights
10660949,2022-09-21 08:56:06,2022-09-21 11:40:35,3,Animal Remains,"5644 N MATILIJA AVE, 91401","(34.1733715989, -118.433328124)",34.1733715989,-118.433328124,3,Sanitation Bureau,8,1-2503325821,Phone Call,31,Greater Valley Glen
10659197,2022-09-21 08:56:12,2022-09-22 09:17:23,4,Bulky Items,"5417 N OAK PARK AVE, 91316","(34.1696004792, -118.504529481)",34.1696004792,-118.504529481,3,Sanitation Bureau,8,1-2503325881,Phone Call,24,Encino
10660218,2022-09-21 08:56:28,2022-09-21 10:29:03,1,Graffiti,"CRENSHAW BLVD AT OBAMA BLVD, 90018","(34.021424676, -118.335140798)",34.021424676,-118.335140798,4,Office of Community Beautification,17,1-2503328661,Website,23,Empowerment Congress West
10659199,2022-09-21 08:56:28,2022-09-23 10:06:04,4,Bulky Items,"6211 W BANNER AVE, 90038","(34.0917288157, -118.324941494)",34.0917288157,-118.324941494,3,Sanitation Bureau,8,1-2503328681,Phone Call,9,Central Hollywood
10659201,2022-09-21 08:56:37,2022-09-22 12:14:12,7,Metal/Appliances,"18449 W COLLINS ST, 91356","(34.1750487434, -118.535295355)",34.1750487434,-118.535295355,3,Sanitation Bureau,8,1-2503328711,Phone Call,80,Tarzana
10659206,2022-09-21 08:57:07,2022-09-23 15:58:31,4,Bulky Items,"13073 W GLAMIS ST, 91331","(34.2560661184, -118.41806178)",34.2560661184,-118.41806178,3,Sanitation Bureau,8,1-2503327741,Phone Call,64,Pacoima
10659204,2022-09-21 08:57:08,2022-09-22 09:59:48,7,Metal/Appliances,"2813 W FLORENCE AVE, 90043","(33.9747027666, -118.324151057)",33.9747027666,-118.324151057,3,Sanitation Bureau,8,1-2503327771,Phone Call,67,Park Mesa Heights
10659208,2022-09-21 08:57:09,2022-09-22 11:19:22,4,Bulky Items,"17905 W BULLOCK ST, 91316","(34.1798032535, -118.523299195)",34.1798032535,-118.523299195,3,Sanitation Bureau,8,1-2503329041,Phone Call,24,Encino
10659212,2022-09-21 08:57:23,2022-09-23 15:57:12,4,Bulky Items,"6211 W BANNER AVE, 90038","(34.0917288157, -118.324941494)",34.0917288157,-118.324941494,3,Sanitation Bureau,8,1-2503327851,Phone Call,9,Central Hollywood
10659214,2022-09-21 08:57:31,2022-09-23 10:03:20,4,Bulky Items,"8309 S WADSWORTH AVE, 90001","(33.9633899823, -118.258746993)",33.9633899823,-118.258746993,3,Sanitation Bureau,17,1-2503331061,Website,6,CANNDU
10659221,2022-09-21 08:58:23,2022-09-23 13:33:14,4,Bulky Items,"13801 N BRADLEY AVE, 91342","(34.3172512086, -118.479043989)",34.3172512086,-118.479043989,3,Sanitation Bureau,8,1-2503331231,Phone Call,79,Sylmar
10662088,2022-09-21 08:59:03,2022-09-21 13:12:41,1,Graffiti,"80TH ST AT MCKINLEY AVE, 90001","(33.9664866943, -118.260808239)",33.9664866943,-118.260808239,4,Office of Community Beautification,17,1-2503331311,Website,6,CANNDU
10659229,2022-09-21 08:59:31,2022-09-22 14:23:49,4,Bulky Items,"1051 N WATSON AVE, 90744","(33.7850592935, -118.247817802)",33.7850592935,-118.247817802,3,Sanitation Bureau,17,1-2503333241,Website,95,Wilmington
10659232,2022-09-21 08:59:37,2022-09-23 16:43:53,4,Bulky Items,"12925 W OSBORNE ST, 91331","(34.2506353676, -118.4147523)",34.2506353676,-118.4147523,3,Sanitation Bureau,8,1-2503333301,Phone Call,64,Pacoima
10659233,2022-09-21 08:59:43,2022-09-23 12:33:11,4,Bulky Items,"13233 W GARBER ST, 91331","(34.2550698394, -118.421115573)",34.2550698394,-118.421115573,3,Sanitation Bureau,8,1-2503333321,Phone Call,64,Pacoima
10659235,2022-09-21 08:59:53,2022-09-22 12:23:15,7,Metal/Appliances,"817 N GENESEE AVE, 90046","(34.0858831975, -118.358604452)",34.0858831975,-118.358604452,3,Sanitation Bureau,8,1-2503329651,Phone Call,50,Mid City West
10661679,2022-09-21 09:00:03,2022-09-21 12:43:45,1,Graffiti,"8955 W NATIONAL BLVD, 90034","(34.0306075865, -118.389692968)",34.0306075865,-118.389692968,4,Office of Community Beautification,17,1-2503331521,Website,75,South Robertson
10659237,2022-09-21 09:00:04,2022-09-23 07:28:29,4,Bulky Items,"1096 S BEDFORD DR, 90035","(34.0569710308, -118.404446469)",34.0569710308,-118.404446469,3,Sanitation Bureau,8,1-2503329681,Phone Call,75,South Robertson
10659243,2022-09-21 09:00:36,2022-09-23 07:53:07,4,Bulky Items,"13527 W VAN NUYS BLVD, 91331","(34.2620182459, -118.428118518)",34.2620182459,-118.428118518,3,Sanitation Bureau,8,1-2503334521,Phone Call,64,Pacoima
10659249,2022-09-21 09:01:06,2022-09-22 12:29:39,4,Bulky Items,"6100 S WILTON PL, 90047","(33.9842897858, -118.31474838)",33.9842897858,-118.31474838,3,Sanitation Bureau,8,1-2503334751,Phone Call,19,Empowerment Congress Central
10659265,2022-09-21 09:01:58,2022-09-23 08:39:01,4,Bulky Items,"14968 W GENOA ST, 91342","(34.2932875527, -118.457921947)",34.2932875527,-118.457921947,3,Sanitation Bureau,8,1-2503340041,Phone Call,79,Sylmar
10659275,2022-09-21 09:02:21,2022-09-23 08:43:54,6,Illegal Dumping,"9500 S BROADWAY, 90003","(33.9498837622, -118.278024622)",33.9498837622,-118.278024622,3,Sanitation Bureau,8,1-2503337231,Phone Call,21,Empowerment Congress Southeast
10659276,2022-09-21 09:02:24,2022-09-22 12:15:21,4,Bulky Items,"207 N OXFORD AVE, 90004","(34.0754803568, -118.308285185)",34.0754803568,-118.308285185,3,Sanitation Bureau,7,1-2503337251,Mobile App,96,Wilshire Center - Koreatown
10659277,2022-09-21 09:02:28,2022-09-22 09:21:18,4,Bulky Items,"6303 N RANCHITO AVE, 91401","(34.1848728976, -118.435833772)",34.1848728976,-118.435833772,3,Sanitation Bureau,7,1-2503339211,Mobile App,31,Greater Valley Glen
10659279,2022-09-21 09:02:35,2022-09-22 08:37:13,4,Bulky Items,"19020 W KITTRIDGE ST, 91335","(34.1900887363, -118.548175035)",34.1900887363,-118.548175035,3,Sanitation Bureau,8,1-2503340191,Phone Call,71,Reseda
10661104,2022-09-21 09:02:50,2022-09-21 11:54:12,3,Animal Remains,"3738 S WELLINGTON ROAD, 90016","(34.0188589075, -118.33820121)",34.0188589075,-118.33820121,3,Sanitation Bureau,8,1-2503336491,Phone Call,87,West Adams
10659281,2022-09-21 09:02:59,2022-09-22 06:47:39,4,Bulky Items,"9743 W HENSAL ROAD, 90210","(34.1190461803, -118.424969537)",34.1190461803,-118.424969537,3,Sanitation Bureau,7,1-2503336521,Mobile App,4,Bel Air-Beverly Crest
10659282,2022-09-21 09:03:09,2022-09-22 17:33:56,4,Bulky Items,"6100 S WILTON PL, 90047","(33.9842897858, -118.31474838)",33.9842897858,-118.31474838,3,Sanitation Bureau,8,1-2503336561,Phone Call,19,Empowerment Congress Central
10659306,2022-09-21 09:04:08,2022-09-21 09:05:21,1,Graffiti,"4929 S BROADWAY, 90037","(33.9975413042, -118.27858142)",33.9975413042,-118.27858142,4,Office of Community Beautification,18,1-2503336756,Work Crew,99,Zapata King
10659305,2022-09-21 09:04:08,2022-09-21 09:05:18,1,Graffiti,"5400 S BROADWAY, 90037","(33.9930906339, -118.278145619)",33.9930906339,-118.278145619,4,Office of Community Beautification,18,1-2503336751,Work Crew,99,Zapata King
10660282,2022-09-21 09:04:08,2022-09-21 10:35:42,1,Graffiti,"4387 S ASCOT AVE, 90011","(34.0041264107, -118.250086408)",34.0041264107,-118.250086408,4,Office of Community Beautification,18,1-2503336741,Work Crew,8,Central Alameda
10659303,2022-09-21 09:04:08,2022-09-21 09:05:15,1,Graffiti,"5412 S BROADWAY, 90037","(33.9929340035, -118.278144851)",33.9929340035,-118.278144851,4,Office of Community Beautification,18,1-2503336746,Work Crew,99,Zapata King
10659311,2022-09-21 09:04:09,2022-09-21 09:05:26,1,Graffiti,"3780 S MAIN ST, 90007","(34.0132467723, -118.27385737)",34.0132467723,-118.27385737,4,Office of Community Beautification,18,1-2503336766,Work Crew,74,South Central
10659313,2022-09-21 09:04:09,2022-09-21 09:05:35,1,Graffiti,"5806 S MAIN ST, 90003","(33.9895514437, -118.273806677)",33.9895514437,-118.273806677,4,Office of Community Beautification,18,1-2503336776,Work Crew,99,Zapata King
10659317,2022-09-21 09:04:09,2022-09-21 09:05:41,1,Graffiti,"5300 S SAN PEDRO ST, 90011","(33.9940607664, -118.270025373)",33.9940607664,-118.270025373,4,Office of Community Beautification,18,1-2503336786,Work Crew,99,Zapata King
10659312,2022-09-21 09:04:09,2022-09-21 09:05:32,1,Graffiti,"3777 S MAIN ST, 90007","(34.0132337567, -118.274217957)",34.0132337567,-118.274217957,4,Office of Community Beautification,18,1-2503336771,Work Crew,74,South Central
10659309,2022-09-21 09:04:09,2022-09-21 09:05:23,1,Graffiti,"3624 S BROADWAY, 90007","(34.0166035631, -118.27518845)",34.0166035631,-118.27518845,4,Office of Community Beautification,18,1-2503336761,Work Crew,74,South Central
10659315,2022-09-21 09:04:09,2022-09-21 09:05:38,1,Graffiti,"5701 S SAN PEDRO ST, 90011","(33.990489297, -118.270287293)",33.990489297,-118.270287293,4,Office of Community Beautification,18,1-2503336781,Work Crew,99,Zapata King
10659290,2022-09-21 09:04:16,2022-09-23 13:19:57,4,Bulky Items,"23634 W TIARA ST, 91367","(34.1782537294, -118.642131892)",34.1782537294,-118.642131892,3,Sanitation Bureau,17,1-2503340591,Website,98,Woodland Hills-Warner Center
10659964,2022-09-21 09:04:20,2022-09-21 10:02:55,1,Graffiti,"CRENSHAW BLVD AT 36TH ST, 90016","(34.0240253867, -118.335141317)",34.0240253867,-118.335141317,4,Office of Community Beautification,17,1-2503340611,Website,87,West Adams
10659295,2022-09-21 09:04:34,2022-09-22 11:07:21,4,Bulky Items,"13639 W WYANDOTTE ST, 91405","(34.2031402898, -118.430369815)",34.2031402898,-118.430369815,3,Sanitation Bureau,7,1-2503337801,Mobile App,83,Van Nuys
10659300,2022-09-21 09:05:03,2022-09-23 08:44:02,4,Bulky Items,"9500 S BROADWAY, 90003","(33.9498837622, -118.278024622)",33.9498837622,-118.278024622,3,Sanitation Bureau,8,1-2503340811,Phone Call,21,Empowerment Congress Southeast
10659299,2022-09-21 09:05:03,2022-09-22 10:48:01,4,Bulky Items,"8927 N SYLMAR AVE, 91402","(34.2319249267, -118.445765743)",34.2319249267,-118.445765743,3,Sanitation Bureau,8,1-2503341921,Phone Call,66,Panorama City
10659308,2022-09-21 09:05:22,2022-09-22 12:52:58,1,Graffiti,"CRENSHAW BLVD AT 29TH ST, 90016","(34.0294493674, -118.335143027)",34.0294493674,-118.335143027,4,Office of Community Beautification,17,1-2503342071,Website,87,West Adams
10659314,2022-09-21 09:05:31,2022-09-22 08:41:07,4,Bulky Items,"4950 W MELROSE AVE, 90029","(34.0833365779, -118.308191811)",34.0833365779,-118.308191811,3,Sanitation Bureau,7,1-2503342981,Mobile App,96,Wilshire Center - Koreatown
10659328,2022-09-21 09:06:52,2022-09-22 08:24:52,1,Graffiti,"VERMONT AVE AT 6TH ST, 90020","(34.063672944, -118.291686302)",34.063672944,-118.291686302,4,Office of Community Beautification,17,1-2503341401,Website,96,Wilshire Center - Koreatown
10659330,2022-09-21 09:07:06,2022-09-23 13:14:09,4,Bulky Items,"1921 S BEDFORD ST, 90034","(34.043133035, -118.383374162)",34.043133035,-118.383374162,3,Sanitation Bureau,8,1-2503343371,Phone Call,75,South Robertson
10660550,2022-09-21 09:07:32,2022-09-21 11:00:49,1,Graffiti,"WINNETKA AVE AT VANOWEN ST, 91306","(34.1937915184, -118.571016678)",34.1937915184,-118.571016678,4,Office of Community Beautification,17,1-2503345261,Website,97,Winnetka
10660898,2022-09-21 09:07:41,2022-09-21 11:35:06,3,Animal Remains,"10717 W TENNESSEE AVE, 90064","(34.0443297441, -118.426252416)",34.0443297441,-118.426252416,3,Sanitation Bureau,7,1-2503343521,Mobile App,93,Westside
10659338,2022-09-21 09:08:01,2022-09-22 07:51:01,1,Graffiti,"VERMONT AVE AT 6TH ST, 90020","(34.063672944, -118.291686302)",34.063672944,-118.291686302,4,Office of Community Beautification,17,1-2503342781,Website,96,Wilshire Center - Koreatown
10659339,2022-09-21 09:08:12,2022-09-22 14:14:21,4,Bulky Items,"1211 N NEW HAMPSHIRE AVE, 90029","(34.0937586965, -118.293418918)",34.0937586965,-118.293418918,3,Sanitation Bureau,7,1-2503341761,Mobile App,16,East Hollywood
10659342,2022-09-21 09:08:32,2022-09-23 14:28:44,4,Bulky Items,"2637 1/2 S REDONDO BLVD, 90016","(34.031455035, -118.357053719)",34.031455035,-118.357053719,3,Sanitation Bureau,7,1-2503343761,Mobile App,87,West Adams
10659362,2022-09-21 09:08:44,2022-09-21 09:09:36,1,Graffiti,"7716 N LAUREL CANYON BLVD, 91605","(34.210852132, -118.396360725)",34.210852132,-118.396360725,4,Office of Community Beautification,18,1-2503345651,Work Crew,56,North Hollywood Northeast
10659346,2022-09-21 09:08:50,2022-09-22 17:05:03,6,Illegal Dumping,"5821 S 3RD AVE, 90043","(33.9885020873, -118.320750147)",33.9885020873,-118.320750147,3,Sanitation Bureau,8,1-2503348091,Phone Call,67,Park Mesa Heights
10659349,2022-09-21 09:08:55,2022-09-22 12:18:42,1,Graffiti,"WASHINGTON BLVD AT 6TH AVE, 90018","(34.0398820556, -118.323682444)",34.0398820556,-118.323682444,4,Office of Community Beautification,17,1-2503349061,Website,81,UNNC
10659353,2022-09-21 09:09:31,2022-09-22 14:14:33,4,Bulky Items,"1219 N NEW HAMPSHIRE AVE, 90029","(34.0940295883, -118.293373657)",34.0940295883,-118.293373657,3,Sanitation Bureau,7,1-2503349251,Mobile App,16,East Hollywood
10659357,2022-09-21 09:09:46,2022-09-22 07:51:16,4,Bulky Items,"18375 W COLLINS ST, 91356","(34.1750012042, -118.533327745)",34.1750012042,-118.533327745,3,Sanitation Bureau,7,1-2503350041,Mobile App,80,Tarzana
10659360,2022-09-21 09:10:00,2022-09-22 12:16:14,1,Graffiti,"WASHINGTON BLVD AT 8TH AVE, 90018","(34.0398739996, -118.326059544)",34.0398739996,-118.326059544,4,Office of Community Beautification,17,1-2503352031,Website,81,UNNC
10659361,2022-09-21 09:10:07,2022-09-22 16:43:18,7,Metal/Appliances,"5440 W BARTON AVE, 90038","(34.0873969625, -118.310699933)",34.0873969625,-118.310699933,3,Sanitation Bureau,8,1-2503348451,Phone Call,41,Hollywood Studio District
10659363,2022-09-21 09:10:31,2022-09-22 08:49:07,4,Bulky Items,"13518 W LULL ST, 91402","(34.2102667716, -118.427440834)",34.2102667716,-118.427440834,3,Sanitation Bureau,8,1-2503352151,Phone Call,66,Panorama City
10659366,2022-09-21 09:10:43,2022-09-23 12:30:46,4,Bulky Items,"8405 N MELBA AVE, 91304","(34.2223309966, -118.635626357)",34.2223309966,-118.635626357,3,Sanitation Bureau,8,1-2503350271,Phone Call,88,West Hills
10659367,2022-09-21 09:10:43,2022-09-23 15:31:07,5,Electronic Waste,"APPLE ST AT CARMONA AVE, 90016","(34.0343862503, -118.36315253)",34.0343862503,-118.36315253,3,Sanitation Bureau,8,1-2503350281,Phone Call,49,Mid City
10660677,2022-09-21 09:10:44,2022-09-21 11:11:59,1,Graffiti,"CORBIN AVE AT SHERMAN WAY, 91335","(34.2011887572, -118.562292971)",34.2011887572,-118.562292971,4,Office of Community Beautification,17,1-2503350311,Website,71,Reseda
10659374,2022-09-21 09:11:06,2022-09-22 12:20:04,1,Graffiti,"2260 W WASHINGTON BLVD, 90018","(34.0397183992, -118.310973412)",34.0397183992,-118.310973412,4,Office of Community Beautification,17,1-2503349611,Website,81,UNNC
10659378,2022-09-21 09:12:08,2022-09-23 11:39:37,4,Bulky Items,"15674 N OLDEN ST, 91342","(34.31760851, -118.472817701)",34.31760851,-118.472817701,3,Sanitation Bureau,8,1-2503352501,Phone Call,79,Sylmar
10659379,2022-09-21 09:12:09,2022-09-22 12:23:20,1,Graffiti,"WASHINGTON BLVD AT ROOSEVELT AVE, 90018","(34.0399534294, -118.301820096)",34.0399534294,-118.301820096,4,Office of Community Beautification,17,1-2503349871,Website,81,UNNC
10659381,2022-09-21 09:12:32,2022-09-22 08:15:04,4,Bulky Items,"5055 N LOUISE AVE, 91316","(34.1625687092, -118.510028897)",34.1625687092,-118.510028897,3,Sanitation Bureau,7,1-2503355911,Mobile App,24,Encino
10659400,2022-09-21 09:12:33,2022-09-21 09:13:28,1,Graffiti,"14155 W FILMORE ST, 91331","(34.2568299742, -118.442256047)",34.2568299742,-118.442256047,4,Office of Community Beautification,18,1-2503354981,Work Crew,1,Arleta
10661326,2022-09-21 09:12:41,2022-09-21 12:13:21,1,Graffiti,"JOHNSTON ST AT MONTECITO ST, 90031","(34.0816025581, -118.208315872)",34.0816025581,-118.208315872,4,Office of Community Beautification,17,1-2503355071,Website,45,Lincoln Heights
10659384,2022-09-21 09:13:01,2022-09-23 11:39:29,4,Bulky Items,"15674 N OLDEN ST, 91342","(34.31760851, -118.472817701)",34.31760851,-118.472817701,3,Sanitation Bureau,8,1-2503350831,Phone Call,79,Sylmar
10659387,2022-09-21 09:13:11,2022-09-23 09:27:38,1,Graffiti,"WASHINGTON BLVD AT NORMANDIE AVE, 90018","(34.0399553552, -118.300828755)",34.0399553552,-118.300828755,4,Office of Community Beautification,17,1-2503355241,Website,81,UNNC
10659390,2022-09-21 09:13:46,2022-09-23 11:02:08,5,Electronic Waste,"15674 N OLDEN ST, 91342","(34.31760851, -118.472817701)",34.31760851,-118.472817701,3,Sanitation Bureau,8,1-2503356251,Phone Call,79,Sylmar
10659395,2022-09-21 09:14:19,2022-09-23 08:54:58,1,Graffiti,"WASHINGTON BLVD AT BUDLONG AVE, 90007","(34.039975251, -118.296262031)",34.039975251,-118.296262031,4,Office of Community Beautification,17,1-2503358071,Website,68,Pico Union
10659401,2022-09-21 09:15:31,2022-09-23 13:04:45,7,Metal/Appliances,"10948 N MARKLEIN AVE, 91345","(34.269756277, -118.470512394)",34.269756277,-118.470512394,3,Sanitation Bureau,8,1-2503355811,Phone Call,51,Mission Hills
10659402,2022-09-21 09:15:31,2022-09-23 08:50:52,1,Graffiti,"1633 W WASHINGTON BLVD, 90007","(34.0401512413, -118.292948977)",34.0401512413,-118.292948977,4,Office of Community Beautification,17,1-2503356621,Website,68,Pico Union
10659405,2022-09-21 09:16:16,2022-09-22 09:51:40,4,Bulky Items,"15461 W SUTTON ST, 91403","(34.1508006579, -118.471889338)",34.1508006579,-118.471889338,3,Sanitation Bureau,8,1-2503358591,Phone Call,24,Encino
10659407,2022-09-21 09:16:49,2022-09-23 11:04:38,4,Bulky Items,"7635 N MAYNARD AVE, 91304","(34.2092309408, -118.622986953)",34.2092309408,-118.622986953,3,Sanitation Bureau,8,1-2503361171,Phone Call,88,West Hills
10659410,2022-09-21 09:16:58,2022-09-23 08:41:46,1,Graffiti,"WASHINGTON BLVD AT VERMONT AVE, 90007","(34.0399941811, -118.291605288)",34.0399941811,-118.291605288,4,Office of Community Beautification,17,1-2503362121,Website,68,Pico Union
10659419,2022-09-21 09:17:31,2022-09-22 12:44:55,4,Bulky Items,"15461 W SUTTON ST, 91403","(34.1508006579, -118.471889338)",34.1508006579,-118.471889338,3,Sanitation Bureau,8,1-2503363161,Phone Call,24,Encino
10661213,2022-09-21 09:18:01,2022-09-21 12:04:16,1,Graffiti,"1623 S VERMONT AVE, 90006","(34.0434768926, -118.291836333)",34.0434768926,-118.291836333,4,Office of Community Beautification,17,1-2503362451,Website,68,Pico Union
10660482,2022-09-21 09:18:03,2022-09-21 10:50:44,3,Animal Remains,"10739 N WHEATLAND AVE, 91040","(34.265379505, -118.357558646)",34.265379505,-118.357558646,3,Sanitation Bureau,7,1-2503360761,Mobile App,25,Foothill Trails District
10659423,2022-09-21 09:18:10,2022-09-23 13:15:22,4,Bulky Items,"23740 W CROSSON DR, 91367","(34.1742434302, -118.645859994)",34.1742434302,-118.645859994,3,Sanitation Bureau,8,1-2503362521,Phone Call,98,Woodland Hills-Warner Center
10659430,2022-09-21 09:19:12,2022-09-22 15:18:03,4,Bulky Items,"9122 S HOOVER ST, 90044","(33.9534665609, -118.286823828)",33.9534665609,-118.286823828,3,Sanitation Bureau,8,1-2503361851,Phone Call,21,Empowerment Congress Southeast
10659435,2022-09-21 09:19:38,2022-09-22 12:23:00,7,Metal/Appliances,"351 N SPAULDING AVE, 90036","(34.0775604821, -118.357519012)",34.0775604821,-118.357519012,3,Sanitation Bureau,17,1-2503367991,Website,50,Mid City West
10659496,2022-09-21 09:20:08,2022-09-21 09:20:45,1,Graffiti,"10300 SHARP AV, 91331","(34.258325208, -118.437369836)",34.258325208,-118.437369836,4,Office of Community Beautification,18,1-2503368141,Work Crew,1,Arleta
10659441,2022-09-21 09:20:13,2022-09-23 15:47:43,4,Bulky Items,"13356 W CORCORAN ST, 91340","(34.28288386, -118.424235523)",34.28288386,-118.424235523,3,Sanitation Bureau,8,1-2503370111,Phone Call,64,Pacoima
10659446,2022-09-21 09:21:06,2022-09-22 14:49:20,4,Bulky Items,"3645 W 61ST ST, 90043","(33.9845608229, -118.336932599)",33.9845608229,-118.336932599,3,Sanitation Bureau,17,1-2503370381,Website,67,Park Mesa Heights
10659587,2022-09-21 09:21:07,2022-09-23 14:05:23,4,Bulky Items,"5344 N CALATRANA DR, 91364","(34.1671398873, -118.60301676)",34.1671398873,-118.60301676,3,Sanitation Bureau,17,1-2503368381,Website,98,Woodland Hills-Warner Center
10659494,2022-09-21 09:21:14,2022-09-21 09:22:04,1,Graffiti,"10335 N SHARP AVE, 91331","(34.2579280167, -118.437367278)",34.2579280167,-118.437367278,4,Office of Community Beautification,18,1-2503371161,Work Crew,1,Arleta
10659451,2022-09-21 09:21:19,2022-09-23 12:05:27,4,Bulky Items,"13356 W CORCORAN ST, 91340","(34.28288386, -118.424235523)",34.28288386,-118.424235523,3,Sanitation Bureau,8,1-2503368491,Phone Call,64,Pacoima
10659462,2022-09-21 09:21:53,2022-09-22 16:40:52,4,Bulky Items,"351 N SPAULDING AVE, 90036","(34.0775604821, -118.357519012)",34.0775604821,-118.357519012,3,Sanitation Bureau,17,1-2503371461,Website,50,Mid City West
10659465,2022-09-21 09:22:12,2022-09-21 09:22:12,10,Water Waste,"11672 W DARLINGTON AVE, 90049","(34.0529595212, -118.463552624)",34.0529595212,-118.463552624,6,Department of Water & Power,7,1-2503366711,Mobile App,0,No council
10659464,2022-09-21 09:22:19,2022-09-22 11:42:57,3,Animal Remains,"3856 W REVERE AVE, 90039","(34.1235015828, -118.261997378)",34.1235015828,-118.261997378,3,Sanitation Bureau,8,1-2503371581,Phone Call,3,Atwater Village
10659468,2022-09-21 09:22:48,2022-09-23 07:50:33,4,Bulky Items,"22401 W SYLVAN ST, 91367","(34.1848198194, -118.615032756)",34.1848198194,-118.615032756,3,Sanitation Bureau,8,1-2503366851,Phone Call,98,Woodland Hills-Warner Center
10659470,2022-09-21 09:23:06,2022-09-22 15:44:35,4,Bulky Items,"1240 W 74TH ST, 90044","(33.9726037193, -118.297671307)",33.9726037193,-118.297671307,3,Sanitation Bureau,8,1-2503368871,Phone Call,22,Empowerment Congress Southwest
10659492,2022-09-21 09:23:53,2022-09-21 09:25:03,1,Graffiti,"12184 W WICKS ST, 91352","(34.2302379839, -118.398711055)",34.2302379839,-118.398711055,4,Office of Community Beautification,18,1-2503375041,Work Crew,77,Sun Valley Area
10659481,2022-09-21 09:24:09,2022-09-23 10:18:32,4,Bulky Items,"1740 N NEW HAMPSHIRE AVE, 90027","(34.1029175357, -118.293195434)",34.1029175357,-118.293195434,3,Sanitation Bureau,8,1-2503375161,Phone Call,46,Los Feliz
10660773,2022-09-21 09:24:09,2022-09-21 11:21:38,3,Animal Remains,"12600 W VANOWEN ST, 91605","(34.1938341296, -118.407363303)",34.1938341296,-118.407363303,3,Sanitation Bureau,8,1-2503373161,Phone Call,31,Greater Valley Glen
10659491,2022-09-21 09:25:01,2022-09-22 07:42:41,4,Bulky Items,"19601 W WEEBURN LANE, 91356","(34.1444643812, -118.559846074)",34.1444643812,-118.559846074,3,Sanitation Bureau,8,1-2503374371,Phone Call,80,Tarzana
10659495,2022-09-21 09:25:15,2022-09-23 07:51:52,2,Homeless Encampment,"22019 W VANOWEN ST, 91303","(34.1939184483, -118.606838436)",34.1939184483,-118.606838436,3,Sanitation Bureau,17,1-2503375381,Website,7,Canoga Park
10664729,2022-09-21 09:25:24,2022-09-22 02:16:20,4,Bulky Items,"8909 N RUBIO AVE, 91343","(34.232484524, -118.495847516)",34.232484524,-118.495847516,3,Sanitation Bureau,7,1-2503375471,Mobile App,55,North Hills West
10659499,2022-09-21 09:25:41,2022-09-23 16:18:28,4,Bulky Items,"701 S ST ANDREWS PL, 90005","(34.0593588843, -118.311344925)",34.0593588843,-118.311344925,3,Sanitation Bureau,7,1-2503375531,Mobile App,32,Greater Wilshire
10661942,2022-09-21 09:25:46,2022-09-21 13:02:38,1,Graffiti,"8715 S CROCKER ST, 90003","(33.9586197596, -118.268267386)",33.9586197596,-118.268267386,4,Office of Community Beautification,7,1-2503375571,Mobile App,21,Empowerment Congress Southeast
10659506,2022-09-21 09:26:17,2022-09-22 16:58:52,7,Metal/Appliances,"13313 W WINFIELD ST, 91402","(34.2246353093, -118.423059491)",34.2246353093,-118.423059491,3,Sanitation Bureau,7,1-2503373691,Mobile App,1,Arleta
10661488,2022-09-21 09:26:32,2022-09-21 12:28:10,3,Animal Remains,"9400 N PASO ROBLES AVE, 91325","(34.2411714218, -118.504237872)",34.2411714218,-118.504237872,3,Sanitation Bureau,8,1-2503373751,Phone Call,58,Northridge East
10659511,2022-09-21 09:27:06,2022-09-23 11:26:36,1,Graffiti,"VERMONT AVE AT SAN MARINO ST, 90006","(34.0545172366, -118.291660386)",34.0545172366,-118.291660386,4,Office of Community Beautification,17,1-2503381021,Website,47,Macarthur Park
10659516,2022-09-21 09:27:22,2022-09-23 08:08:19,7,Metal/Appliances,"5737 W LEXINGTON AVE, 90038","(34.092866452, -118.314883945)",34.092866452,-118.314883945,3,Sanitation Bureau,7,1-2503381961,Mobile App,41,Hollywood Studio District
