typeName,latitude,longitude,lat_lon,address,count
Bulky Items,34.0355839662,-118.351963739,"(34.0355839662, -118.351963739)","2401 S ORANGE DR, 90016",2
Bulky Items,34.1519897478,-118.44122199,"(34.1519897478, -118.44122199)","4451 N STANSBURY AVE, 91423",2
Bulky Items,34.0343303137,-118.415406904,"(34.0343303137, -118.415406904)","10557 W DUNLEER DR, 90064",2
Bulky Items,34.0202363544,-118.410651462,"(34.0202363544, -118.410651462)","3670 S GLENDON AVE, 90034",2
Graffiti,34.0909983795,-118.292629944,"(34.0909983795, -118.292629944)","4723 W SANTA MONICA BLVD, 90029",2
Graffiti,34.0795263275,-118.268382102,"(34.0795263275, -118.268382102)","2451 W SUNSET BLVD, 90026",2
Bulky Items,34.0325738268,-118.432519119,"(34.0325738268, -118.432519119)","2607 S SEPULVEDA BLVD, 90064",2
Illegal Dumping,34.2722585203,-118.616734549,"(34.2722585203, -118.616734549)","22601 W SANTA SUSANA PASS ROAD, 91311",2
Bulky Items,34.0391680388,-118.460535159,"(34.0391680388, -118.460535159)","12000 W IDAHO AVE, 90025",2
Graffiti,34.0916163495,-118.210586913,"(34.0916163495, -118.210586913)","3916 N FIGUEROA ST, 90065",2
Bulky Items,34.0401501889,-118.352062023,"(34.0401501889, -118.352062023)","5129 W 20TH ST, 90016",2
Bulky Items,34.1506970341,-118.538685908,"(34.1506970341, -118.538685908)","4411 N ANGOSTURA PL, 91356",2
Bulky Items,34.0157352091,-118.424659922,"(34.0157352091, -118.424659922)","3517 S CORINTH AVE, 90066",2
Bulky Items,34.1586194288,-118.473683961,"(34.1586194288, -118.473683961)","15549 W LA MAIDA ST, 91436",2
Bulky Items,34.1577935934,-118.408028614,"(34.1577935934, -118.408028614)","12629 W RIVERSIDE DR, 91607",2
Bulky Items,34.1574757118,-118.374875046,"(34.1574757118, -118.374875046)","11204 W CAMARILLO ST, 91602",2
Bulky Items,34.0407683742,-118.370653746,"(34.0407683742, -118.370653746)","1912 S TUDOR LANE, 90034",2
Graffiti,34.0944223139,-118.282929248,"(34.0944223139, -118.282929248)","4242 W SUNSET BLVD, 90029",2
Bulky Items,34.1573732873,-118.375245102,"(34.1573732873, -118.375245102)","11218 W CAMARILLO ST, 91602",2
Bulky Items,34.0159389227,-118.359178778,"(34.0159389227, -118.359178778)","5186 W ORANGE PL, 90008",2
Bulky Items,34.1564809903,-118.37101114,"(34.1564809903, -118.37101114)","11004 W BLIX ST, 91602",2
Graffiti,34.072677978,-118.217440748,"(34.072677978, -118.217440748)","229 S AVENUE 22, 90031",2
Bulky Items,34.155956744,-118.46951678,"(34.155956744, -118.46951678)","4714 N ORION AVE, 91403",2
Bulky Items,34.0165870049,-118.332195452,"(34.0165870049, -118.332195452)","3825 S GRAYBURN AVE, 90008",2
Bulky Items,34.0404031939,-118.384718898,"(34.0404031939, -118.384718898)","8901 W CADILLAC AVE, 90034",2
Graffiti,34.0735096615,-118.231351256,"(34.0735096615, -118.231351256)","500 W AMADOR ST, 90012",2
Graffiti,34.0918691728,-118.291579826,"(34.0918691728, -118.291579826)","1134 N VERMONT AVE, 90029",2
Bulky Items,34.0172630722,-118.411314066,"(34.0172630722, -118.411314066)","3750 S MIDVALE AVE, 90034",2
Bulky Items,34.0179598438,-118.405276379,"(34.0179598438, -118.405276379)","3851 S KEYSTONE AVE, 90232",2
Bulky Items,34.1546511564,-118.441411607,"(34.1546511564, -118.441411607)","14142 W HORTENSE ST, 91423",2
Bulky Items,34.0402161917,-118.451843861,"(34.0402161917, -118.451843861)","1803 S BARRY AVE, 90025",2
Bulky Items,34.1508006579,-118.471889338,"(34.1508006579, -118.471889338)","15461 W SUTTON ST, 91403",2
Bulky Items,34.021026143,-118.199457792,"(34.021026143, -118.199457792)","3572 E GARNET ST, 90023",2
Graffiti,34.079952016,-118.264625128,"(34.079952016, -118.264625128)","1300 N MOHAWK ST, 90026",2
Bulky Items,34.1414959845,-118.41016506,"(34.1414959845, -118.41016506)","3927 N GOODLAND AVE, 91604",2
Graffiti,34.0907098587,-118.289593267,"(34.0907098587, -118.289593267)","4600 W SANTA MONICA BLVD, 90029",2
Graffiti,34.0863041442,-118.291578663,"(34.0863041442, -118.291578663)","830 N VERMONT AVE, 90029",2
Bulky Items,34.0261175671,-118.355921403,"(34.0261175671, -118.355921403)","3009 S ORANGE DR, 90016",2
Bulky Items,34.1430947856,-118.430132685,"(34.1430947856, -118.430132685)","4046 N WOODMAN CYN, 91423",2
Graffiti,34.0906602217,-118.301015001,"(34.0906602217, -118.301015001)","5114 W SANTA MONICA BLVD, 90029",2
Bulky Items,34.0269856832,-118.367712274,"(34.0269856832, -118.367712274)","5544 W SPOKANE ST, 90016",2
Bulky Items,34.0281120121,-118.355887527,"(34.0281120121, -118.355887527)","2850 S SYCAMORE AVE, 90016",2
Bulky Items,34.1424588228,-118.20790775,"(34.1424588228, -118.20790775)","5245 N HERMOSA AVE, 90041",2
Bulky Items,34.1423966599,-118.392451091,"(34.1423966599, -118.392451091)","11990 W LAURELWOOD DR, 91604",2
Graffiti,34.0906546865,-118.300970051,"(34.0906546865, -118.300970051)","5112 W SANTA MONICA BLVD, 90029",2
Graffiti,34.0894137263,-118.310304585,"(34.0894137263, -118.310304585)","5426 W SIERRA VISTA AVE, 90038",2
Bulky Items,34.0282952979,-118.195889929,"(34.0282952979, -118.195889929)","3541 E SABINA ST, 90023",2
Bulky Items,34.0303008068,-118.445093226,"(34.0303008068, -118.445093226)","2445 S BARRINGTON AVE, 90064",2
Bulky Items,34.031149738,-118.356774213,"(34.031149738, -118.356774213)","2646 S REDONDO BLVD, 90016",2
Bulky Items,34.1351400005,-118.219819283,"(34.1351400005, -118.219819283)","2373 W ADDISON WAY, 90041",2
Graffiti,34.0874584839,-118.32646425,"(34.0874584839, -118.32646425)","910 N VINE ST, 90038",2
Graffiti,34.090433264,-118.301782181,"(34.090433264, -118.301782181)","1074 N ARDMORE AVE, 90029",2
Graffiti,34.087458484,-118.29157437,"(34.087458484, -118.29157437)","876 N VERMONT AVE, 90029",2
Bulky Items,34.0314087293,-118.36172977,"(34.0314087293, -118.36172977)","5415 W WESTHAVEN ST, 90016",2
Bulky Items,34.1389691477,-118.225434922,"(34.1389691477, -118.225434922)","2740 W EL ROBLE DR, 90041",2
Graffiti,34.0862644608,-118.309373461,"(34.0862644608, -118.309373461)","881 N WESTERN AVE, 90029",2
Bulky Items,34.0318380306,-118.396038068,"(34.0318380306, -118.396038068)","3223 S BAGLEY AVE, 90034",2
Graffiti,34.0861188539,-118.219751887,"(34.0861188539, -118.219751887)","3229 N FIGUEROA ST, 90065",2
Illegal Dumping,34.2026386843,-118.603035218,"(34.2026386843, -118.603035218)","7259 N JORDAN AVE, 91303",2
Graffiti,34.0825299163,-118.272765112,"(34.0825299163, -118.272765112)","1200 N SILVER LAKE BLVD, 90026",2
Graffiti,34.0828259293,-118.273607128,"(34.0828259293, -118.273607128)","2900 W SUNSET BLVD, 90026",2
Graffiti,34.090724397,-118.28510585,"(34.090724397, -118.28510585)","4414 W SANTA MONICA BLVD, 90029",2
Bulky Items,34.021141801,-118.206042669,"(34.021141801, -118.206042669)","3353 E ESTRADA ST, 90023",2
Bulky Items,34.1488708423,-118.404317059,"(34.1488708423, -118.404317059)","4309 N WILKINSON AVE, 91604",2
Bulky Items,34.1475176262,-118.44579269,"(34.1475176262, -118.44579269)","14322 W GREENLEAF ST, 91423",2
Bulky Items,34.0212311843,-118.411794821,"(34.0212311843, -118.411794821)","3601 S GLENDON AVE, 90034",2
Graffiti,34.0854078672,-118.220122486,"(34.0854078672, -118.220122486)","3200 N FIGUEROA ST, 90065",2
Bulky Items,34.0227003781,-118.310488058,"(34.0227003781, -118.310488058)","1752 W 36TH ST, 90018",2
Bulky Items,34.1466760484,-118.471694557,"(34.1466760484, -118.471694557)","4168 N SEPULVEDA BLVD, 91403",2
Illegal Dumping,34.2484612386,-118.521753986,"(34.2484612386, -118.521753986)","17806 W KINZIE ST, 91325",2
Graffiti,34.0907135618,-118.287116724,"(34.0907135618, -118.287116724)","4500 W SANTA MONICA BLVD, 90029",2
Graffiti,34.0856646897,-118.289157274,"(34.0856646897, -118.289157274)","800 N MADISON AVE, 90029",2
Graffiti,34.069209896,-118.2141751,"(34.069209896, -118.2141751)","2060 N WORKMAN ST, 90031",2
Bulky Items,34.0233274447,-118.253447608,"(34.0233274447, -118.253447608)","1214 E 21ST ST, 90011",2
Bulky Items,34.1460737164,-118.531037033,"(34.1460737164, -118.531037033)","18321 W LAKE ENCINO DR, 91316",2
Graffiti,34.0856977801,-118.220304491,"(34.0856977801, -118.220304491)","3207 N FIGUEROA ST, 90065",2
Bulky Items,34.0241522505,-118.333711582,"(34.0241522505, -118.333711582)","3518 S BRONSON AVE, 90018",2
Graffiti,34.0858316044,-118.291545818,"(34.0858316044, -118.291545818)","802 N VERMONT AVE, 90029",2
Graffiti,34.0692524191,-118.33050859,"(34.0692524191, -118.33050859)","251 S RIMPAU BLVD, 90004",2
Graffiti,34.0668384191,-118.23210546,"(34.0668384191, -118.23210546)","1418 N NORTH SPRING ST, 90012",2
Bulky Items,34.1591907,-118.567992771,"(34.1591907, -118.567992771)","4831 N NOMAD DR, 91364",2
Bulky Items,34.1744292704,-118.511373078,"(34.1744292704, -118.511373078)","5724 N ANDASOL AVE, 91316",2
Graffiti,34.058546932,-118.252694533,"(34.058546932, -118.252694533)","108 N FREMONT AVE, 90012",2
Bulky Items,34.1742121503,-118.536244557,"(34.1742121503, -118.536244557)","5665 N RESEDA BLVD, 91356",2
Graffiti,34.059084155,-118.241464169,"(34.059084155, -118.241464169)","500 W CESAR E CHAVEZ AVE, 90012",2
Graffiti,34.0593359872,-118.23664199,"(34.0593359872, -118.23664199)","1000 N ALAMEDA ST, 90012",2
Metal/Appliances,34.0065157153,-118.288756835,"(34.0065157153, -118.288756835)","841 W 42ND PL, 90037",2
Bulky Items,33.9981294698,-118.305186787,"(33.9981294698, -118.305186787)","1550 W 50TH ST, 90062",2
Bulky Items,34.1725084999,-118.57251005,"(34.1725084999, -118.57251005)","20142 W CLARK ST, 91367",2
Graffiti,34.0598018686,-118.265513913,"(34.0598018686, -118.265513913)","300 S LOMA DR, 90017",2
Bulky Items,33.9986140981,-118.2860224,"(33.9986140981, -118.2860224)","712 W 49TH ST, 90037",2
Graffiti,34.0599852878,-118.271331829,"(34.0599852878, -118.271331829)","440 S BONNIE BRAE ST, 90057",2
Bulky Items,33.9987962615,-118.2546137,"(33.9987962615, -118.2546137)","1178 E 49TH ST, 90011",2
Bulky Items,34.1720600922,-118.516975078,"(34.1720600922, -118.516975078)","17600 E BURBANK BLVD, 91316",2
Graffiti,34.0602651955,-118.274242549,"(34.0602651955, -118.274242549)","500 S ALVARADO ST, 90057",2
Graffiti,34.0606084009,-118.238549984,"(34.0606084009, -118.238549984)","715 N NEW HIGH ST, 90012",2
Graffiti,34.0612168153,-118.269051365,"(34.0612168153, -118.269051365)","1800 W 3RD ST, 90057",2
Bulky Items,33.9988934826,-118.267249292,"(33.9988934826, -118.267249292)","471 1/2 E 49TH ST, 90011",2
Graffiti,34.0613572962,-118.268725634,"(34.0613572962, -118.268725634)","276 S BURLINGTON AVE, 90057",2
Graffiti,34.0614281362,-118.269520138,"(34.0614281362, -118.269520138)","1838 W 3RD ST, 90057",2
Bulky Items,34.1698417153,-118.36768012,"(34.1698417153, -118.36768012)","5443 N SATSUMA AVE, 91601",2
Bulky Items,34.1696949751,-118.542160581,"(34.1696949751, -118.542160581)","5425 N RHEA AVE, 91356",2
Bulky Items,33.9989570362,-118.470383688,"(33.9989570362, -118.470383688)","637 E FLOWER AVE, 90291",2
Bulky Items,34.0000662453,-118.249230135,"(34.0000662453, -118.249230135)","1428 E 48TH ST, 90011",2
Graffiti,34.0618468455,-118.28080052,"(34.0618468455, -118.28080052)","2600 W 6TH ST, 90057",2
Bulky Items,33.9967371009,-118.292790725,"(33.9967371009, -118.292790725)","1034 W 51ST ST, 90037",2
Graffiti,34.058419867,-118.237938911,"(34.058419867, -118.237938911)","701 N NORTH MAIN ST, 90012",2
Bulky Items,34.1693073446,-118.399392011,"(34.1693073446, -118.399392011)","5425 N BELLINGHAM AVE, 91607",2
Graffiti,34.0583728255,-118.269049392,"(34.0583728255, -118.269049392)","500 S UNION AVE, 90017",2
Graffiti,34.0548647939,-118.237524546,"(34.0548647939, -118.237524546)","700 N ALAMEDA ST, 90012",2
Graffiti,34.0548697763,-118.274792742,"(34.0548697763, -118.274792742)","716 S BONNIE BRAE ST, 90057",2
Bulky Items,34.1802090811,-118.631903377,"(34.1802090811, -118.631903377)","6033 N WOODLAKE AVE, 91367",2
Graffiti,34.0551772975,-118.274613495,"(34.0551772975, -118.274613495)","710 S BONNIE BRAE ST, 90057",2
Metal/Appliances,34.0411903721,-118.383904498,"(34.0411903721, -118.383904498)","2011 S BEDFORD ST, 90034",2
Graffiti,34.0552304228,-118.283185218,"(34.0552304228, -118.283185218)","2504 W JAMES M. WOOD BLVD, 90006",2
Graffiti,34.0553354502,-118.283417661,"(34.0553354502, -118.283417661)","2524 W JAMES M. WOOD BLVD, 90006",2
Bulky Items,33.9876401983,-118.307978372,"(33.9876401983, -118.307978372)","1733 W 59TH ST, 90047",2
Bulky Items,34.1789894069,-118.621522069,"(34.1789894069, -118.621522069)","22718 W OXNARD ST, 91367",2
Graffiti,34.0559534258,-118.277358611,"(34.0559534258, -118.277358611)","719 S ALVARADO ST, 90057",2
Bulky Items,33.989934573,-118.311521025,"(33.989934573, -118.311521025)","5735 S ST ANDREWS PL, 90062",2
Bulky Items,33.991427558,-118.475137115,"(33.991427558, -118.475137115)","906 S PACIFIC AVE, 90291",2
Graffiti,34.0566097007,-118.232315575,"(34.0566097007, -118.232315575)","500 E CESAR E CHAVEZ AVE, 90012",2
Bulky Items,33.9921665049,-118.249753928,"(33.9921665049, -118.249753928)","1403 E 56TH ST, 90011",2
Bulky Items,33.992457496,-118.310319417,"(33.992457496, -118.310319417)","5425 S MANHATTAN PL, 90062",2
Graffiti,34.0571614956,-118.232852585,"(34.0571614956, -118.232852585)","900 N AVILA ST, 90012",2
Bulky Items,33.99288795,-118.255558333,"(33.99288795, -118.255558333)","1132 E 55TH ST, 90011",2
Bulky Items,33.9933483269,-118.305400978,"(33.9933483269, -118.305400978)","1623 W 54TH ST, 90062",2
Bulky Items,33.9933625299,-118.334312709,"(33.9933625299, -118.334312709)","5356 S CHESLEY AVE, 90043",2
Bulky Items,34.1750487434,-118.535295355,"(34.1750487434, -118.535295355)","18449 W COLLINS ST, 91356",2
Bulky Items,34.1750012042,-118.533327745,"(34.1750012042, -118.533327745)","18375 W COLLINS ST, 91356",2
Bulky Items,33.9941174277,-118.271705325,"(33.9941174277, -118.271705325)","200 E 53RD ST, 90011",2
Bulky Items,33.9946463911,-118.472033316,"(33.9946463911, -118.472033316)","410 E INDIANA AVE, 90291",2
Bulky Items,34.0001589543,-118.257305996,"(34.0001589543, -118.257305996)","1046 E 48TH ST, 90011",2
Bulky Items,34.1692018946,-118.389857179,"(34.1692018946, -118.389857179)","5416 N MORELLA AVE, 91607",2
Metal/Appliances,33.7900103828,-118.275192077,"(33.7900103828, -118.275192077)","1353 N WILMINGTON BLVD, 90744",2
Bulky Items,34.0075234093,-118.253089237,"(34.0075234093, -118.253089237)","4177 1/2 S ZAMORA ST, 90011",2
Bulky Items,34.0076925367,-118.28626724,"(34.0076925367, -118.28626724)","712 W 41ST PL, 90037",2
Bulky Items,34.1634277817,-118.465943096,"(34.1634277817, -118.465943096)","5112 N SEPULVEDA BLVD, 91403",2
Graffiti,34.0655437508,-118.219298104,"(34.0655437508, -118.219298104)","615 E MOULTON AVE, 90031",2
Bulky Items,34.0099532995,-118.428675274,"(34.0099532995, -118.428675274)","3660 S BARRINGTON AVE, 90066",2
Bulky Items,34.0103261239,-118.263175813,"(34.0103261239, -118.263175813)","719 E 40TH PL, 90011",2
Bulky Items,34.0109514346,-118.298552159,"(34.0109514346, -118.298552159)","1321 W MARTIN LUTHER KING, JR BLVD, 90037",2
Graffiti,34.0657037763,-118.253893087,"(34.0657037763, -118.253893087)","1248 W TEMPLE ST, 90026",2
Bulky Items,34.0124605719,-118.279306703,"(34.0124605719, -118.279306703)","3918 1/2 S HILL ST, 90037",2
Graffiti,34.0658343332,-118.249256746,"(34.0658343332, -118.249256746)","1111 W SUNSET BLVD, 90012",2
Bulky Items,34.1622701289,-118.462502133,"(34.1622701289, -118.462502133)","15115 W HESBY ST, 91403",2
Bulky Items,34.162103851,-118.590914802,"(34.162103851, -118.590914802)","5037 N MARMOL DR, 91364",2
Graffiti,34.066176933,-118.254811629,"(34.066176933, -118.254811629)","418 N EAST EDGEWARE ROAD, 90026",2
Graffiti,34.0661961032,-118.243437636,"(34.0661961032, -118.243437636)","765 W COLLEGE ST, 90012",2
Graffiti,34.0666913716,-118.270927899,"(34.0666913716, -118.270927899)","2112 W BEVERLY BLVD, 90057",2
Bulky Items,34.0413951212,-118.363809276,"(34.0413951212, -118.363809276)","1860 S CLYDE AVE, 90019",2
Graffiti,34.0669211628,-118.27583064,"(34.0669211628, -118.27583064)","217 S CARONDELET ST, 90057",2
Graffiti,34.067250257,-118.231456315,"(34.067250257, -118.231456315)","1440 N NORTH SPRING ST, 90012",2
Bulky Items,34.0142646672,-118.435562838,"(34.0142646672, -118.435562838)","3419 S INGLEWOOD BLVD, 90066",2
Graffiti,34.067640448,-118.226076179,"(34.067640448, -118.226076179)","100 W WILHARDT ST, 90012",2
Graffiti,34.0677965552,-118.230596396,"(34.0677965552, -118.230596396)","1510 N NORTH SPRING ST, 90012",2
Graffiti,34.0679180637,-118.249896203,"(34.0679180637, -118.249896203)","1185 W SUNSET BLVD, 90012",2
Bulky Items,34.1597608414,-118.529164245,"(34.1597608414, -118.529164245)","4941 N CHIMINEAS AVE, 91356",2
Bulky Items,34.1593174161,-118.433368051,"(34.1593174161, -118.433368051)","4858 N MATILIJA AVE, 91423",2
Bulky Items,34.1641224319,-118.605642008,"(34.1641224319, -118.605642008)","5184 N TOPANGA CANYON BLVD, 91364",2
Graffiti,34.0651288674,-118.308938851,"(34.0651288674, -118.308938851)","500 S WESTERN AVE, 90020",2
Bulky Items,34.0007824473,-118.313730545,"(34.0007824473, -118.313730545)","4702 S GRAMERCY PL, 90062",2
Bulky Items,34.1646135566,-118.629668965,"(34.1646135566, -118.629668965)","23103 W LEONORA DR, 91367",2
Graffiti,34.0621658341,-118.236975675,"(34.0621658341, -118.236975675)","821 N NORTH SPRING ST, 90012",2
Bulky Items,34.0014318029,-118.263302874,"(34.0014318029, -118.263302874)","700 E 46TH ST, 90011",2
Bulky Items,34.0017700407,-118.294642669,"(34.0017700407, -118.294642669)","1123 W 46TH ST, 90037",2
Bulky Items,34.0021845074,-118.248840858,"(34.0021845074, -118.248840858)","1447 E 46TH ST, 90011",2
Bulky Items,34.0025621653,-118.283119265,"(34.0025621653, -118.283119265)","4501 S FIGUEROA ST, 90037",2
Metal/Appliances,33.9840570094,-118.285494302,"(33.9840570094, -118.285494302)","666 W 61ST ST, 90044",2
Bulky Items,34.1684431539,-118.52713582,"(34.1684431539, -118.52713582)","5400 N LINDLEY AVE, 91316",2
Bulky Items,34.0026846127,-118.309790501,"(34.0026846127, -118.309790501)","1722 W 45TH ST, 90062",2
Bulky Items,34.1681720489,-118.465795069,"(34.1681720489, -118.465795069)","5350 N SEPULVEDA BLVD, 91411",2
Bulky Items,34.1680821158,-118.530157904,"(34.1680821158, -118.530157904)","18232 W WEDDINGTON ST, 91356",2
Bulky Items,34.1679138629,-118.466437223,"(34.1679138629, -118.466437223)","5345 N SEPULVEDA BLVD, 91411",2
Bulky Items,34.0044766668,-118.288989758,"(34.0044766668, -118.288989758)","850 W 43RD PL, 90037",2
Graffiti,34.063228108,-118.27527188,"(34.063228108, -118.27527188)","2300 W 4TH ST, 90057",2
Graffiti,34.0632452026,-118.234053034,"(34.0632452026, -118.234053034)","1009 N NORTH MAIN ST, 90012",2
Graffiti,34.0633449251,-118.235185877,"(34.0633449251, -118.235185877)","135 W COLLEGE ST, 90012",2
Bulky Items,34.1670450363,-118.520185206,"(34.1670450363, -118.520185206)","5330 N YARMOUTH AVE, 91316",2
Graffiti,34.063672944,-118.291686302,"(34.063672944, -118.291686302)","VERMONT AVE AT 6TH ST, 90020",2
Bulky Items,34.1667850144,-118.43798866,"(34.1667850144, -118.43798866)","14001 W WEDDINGTON ST, 91401",2
Graffiti,34.0639974922,-118.248781859,"(34.0639974922, -118.248781859)","500 N CUSTER AVE, 90012",2
Bulky Items,34.166759521,-118.365272608,"(34.166759521, -118.365272608)","5300 N RIVERTON AVE, 91601",2
Bulky Items,34.0052698069,-118.286497214,"(34.0052698069, -118.286497214)","718 W 43RD ST, 90037",2
Graffiti,34.0644113056,-118.278897596,"(34.0644113056, -118.278897596)","2600 W 4TH ST, 90057",2
Graffiti,34.0648278776,-118.247059355,"(34.0648278776, -118.247059355)","610 N FIGUEROA TER, 90012",2
Bulky Items,34.1263325392,-118.432203092,"(34.1263325392, -118.432203092)","9804 W GLOUCESTER DR, 90210",2
Graffiti,34.0979356545,-118.306050669,"(34.0979356545, -118.306050669)","5308 W SUNSET BLVD, 90027",2
Bulky Items,34.0414830239,-118.359352786,"(34.0414830239, -118.359352786)","1810 S HAUSER BLVD, 90019",2
Bulky Items,34.0589638128,-118.268642782,"(34.0589638128, -118.268642782)","430 S UNION AVE, 90017",2
Bulky Items,34.0592588067,-118.320259211,"(34.0592588067, -118.320259211)","750 S CRENSHAW BLVD, 90005",2
Bulky Items,34.0907179241,-118.260746856,"(34.0907179241, -118.260746856)","2249 W DUANE ST, 90039",2
Graffiti,34.1972082358,-118.392322692,"(34.1972082358, -118.392322692)","6949 N RADFORD AVE, 91605",2
Bulky Items,34.0897666272,-118.230525351,"(34.0897666272, -118.230525351)","2416 E GATEWOOD ST, 90031",2
Graffiti,34.1976644738,-118.391741307,"(34.1976644738, -118.391741307)","11853 W HART ST, 91605",2
Bulky Items,34.0593588843,-118.311344925,"(34.0593588843, -118.311344925)","701 S ST ANDREWS PL, 90005",2
Graffiti,34.1976677962,-118.393926463,"(34.1976677962, -118.393926463)","11951 W HART ST, 91605",2
Bulky Items,34.0594097692,-118.301071447,"(34.0594097692, -118.301071447)","709 S IROLO ST, 90005",2
Bulky Items,34.0894983537,-118.33115637,"(34.0894983537, -118.33115637)","1019 N WILCOX AVE, 90038",2
Graffiti,34.198323513,-118.392009497,"(34.198323513, -118.392009497)","11860 W VOSE ST, 91605",2
Bulky Items,34.0888294486,-118.289634873,"(34.0888294486, -118.289634873)","4411 W LOCKWOOD AVE, 90029",2
Bulky Items,34.0878790547,-118.223740477,"(34.0878790547, -118.223740477)","623 W AVENUE 28, 90065",2
Graffiti,34.2010145307,-118.427962314,"(34.2010145307, -118.427962314)","13530 W SHERMAN WAY, 91405",2
Bulky Items,34.0597889198,-118.282064201,"(34.0597889198, -118.282064201)","671 S CORONADO ST, 90057",2
Bulky Items,34.0604721848,-118.378187379,"(34.0604721848, -118.378187379)","910 S HOLT AVE, 90035",2
Illegal Dumping,33.9311378365,-118.25788941,"(33.9311378365, -118.25788941)","921 E 114TH ST, 90059",2
Graffiti,34.2012412432,-118.518628009,"(34.2012412432, -118.518628009)","SHERMAN WAY AT WHITE OAK AVE, 91406",2
Graffiti,34.2013350399,-118.520149586,"(34.2013350399, -118.520149586)","17739 W SHERMAN WAY, 91335",2
Illegal Dumping,33.7932950238,-118.272206068,"(33.7932950238, -118.272206068)","1511 N MCDONALD AVE, 90744",2
Bulky Items,34.06142287,-118.42947725,"(34.06142287, -118.42947725)","1353 S WARNER AVE, 90024",2
Bulky Items,34.086742515,-118.286233948,"(34.086742515, -118.286233948)","4149 1/4 W NORMAL AVE, 90029",2
Graffiti,34.201916076,-118.405302794,"(34.201916076, -118.405302794)","7227 N WHITSETT AVE, 91605",2
Bulky Items,34.086488084,-118.262252301,"(34.086488084, -118.262252301)","1662 N WATERLOO ST, 90026",2
Bulky Items,34.0592581861,-118.30324969,"(34.0592581861, -118.30324969)","715 S KINGSLEY DR, 90005",2
Graffiti,34.1960461347,-118.392056668,"(34.1960461347, -118.392056668)","6904 N RADFORD AVE, 91605",2
Graffiti,34.0965545927,-118.303373623,"(34.0965545927, -118.303373623)","5208 W DE LONGPRE AVE, 90027",2
Bulky Items,34.0912023312,-118.281335931,"(34.0912023312, -118.281335931)","1037 N SANBORN AVE, 90029",2
Bulky Items,34.0569555751,-118.31455937,"(34.0569555751, -118.31455937)","837 1/2 S WILTON PL, 90005",2
Bulky Items,34.0956495926,-118.303046785,"(34.0956495926, -118.303046785)","1316 N KINGSLEY DR, 90027",2
Bulky Items,34.0955618565,-118.337402206,"(34.0955618565, -118.337402206)","1340 N MCCADDEN PL, 90028",2
Bulky Items,34.0952964965,-118.383116737,"(34.0952964965, -118.383116737)","1301 N SUNSET PLAZA DR, 90069",2
Graffiti,34.1901858131,-118.391584555,"(34.1901858131, -118.391584555)","11840 W KITTRIDGE ST, 91606",2
Bulky Items,34.0946090364,-118.289776878,"(34.0946090364, -118.289776878)","4627 W LA MIRADA AVE, 90029",2
Bulky Items,34.0945100806,-118.35333531,"(34.0945100806, -118.35333531)","7513 W FOUNTAIN AVE, 90046",2
Bulky Items,34.0938569658,-118.315549173,"(34.0938569658, -118.315549173)","5757 W LA MIRADA AVE, 90038",2
Bulky Items,34.057157626,-118.372208708,"(34.057157626, -118.372208708)","1064 S LA JOLLA AVE, 90035",2
Bulky Items,34.0938101405,-118.302389587,"(34.0938101405, -118.302389587)","1216 N KINGSLEY DR, 90029",2
Bulky Items,34.0572478556,-118.435881023,"(34.0572478556, -118.435881023)","10725 W OHIO AVE, 90024",2
Bulky Items,34.0937524732,-118.22396363,"(34.0937524732, -118.22396363)","3338 E MACEO ST, 90065",2
Bulky Items,34.093414691,-118.295021602,"(34.093414691, -118.295021602)","HELIOTROPE DR AT LEXINGTON AVE, 90029",2
Bulky Items,34.0933058735,-118.313733144,"(34.0933058735, -118.313733144)","1217 N WILTON PL, 90038",2
Graffiti,34.1937227701,-118.475245779,"(34.1937227701, -118.475245779)","15700 W VANOWEN ST, 91406",2
Bulky Items,34.0924586255,-118.297538844,"(34.0924586255, -118.297538844)","1155 N KENMORE AVE, 90029",2
Graffiti,34.1939298835,-118.409462525,"(34.1939298835, -118.409462525)","VANOWEN ST AT BELLAIRE AVE, 91606",2
Graffiti,34.1940661707,-118.417563312,"(34.1940661707, -118.417563312)","13061 W VANOWEN ST, 91605",2
Graffiti,34.1940707326,-118.39349102,"(34.1940707326, -118.39349102)","11935 W VANOWEN ST, 91605",2
Bulky Items,34.0576872558,-118.322923994,"(34.0576872558, -118.322923994)","867 S VICTORIA AVE, 90005",2
Bulky Items,34.0917288157,-118.324941494,"(34.0917288157, -118.324941494)","6211 W BANNER AVE, 90038",2
Bulky Items,34.0577632145,-118.26816209,"(34.0577632145, -118.26816209)","508 S UNION DR, 90017",2
Bulky Items,34.0582946044,-118.298940158,"(34.0582946044, -118.298940158)","751 S MARIPOSA AVE, 90005",2
Bulky Items,34.0615201622,-118.313951137,"(34.0615201622, -118.313951137)","3980 W WILSHIRE BLVD, 90010",2
Graffiti,34.20260829,-118.509725501,"(34.20260829, -118.509725501)","7250 N LOUISE AVE, 91406",2
Bulky Items,34.0631277311,-118.468634855,"(34.0631277311, -118.468634855)","259 S BARRINGTON AVE, 90049",2
Bulky Items,34.0634464177,-118.350557801,"(34.0634464177, -118.350557801)","649 S RIDGELEY DR, 90036",2
Bulky Items,34.0796966977,-118.297946251,"(34.0796966977, -118.297946251)","520 1/2 N ALEXANDRIA AVE, 90004",2
